id,filepath,label_raw,label,source,split
06351fbb1366,Data/raw/roboflow_dirt/train/IMG_20241003_085941_838_jpg.rf.49e4e2fbc5c4f5aa2702522567f33561.jpg,Clean,clean,roboflow_dirt_det,test
856b3c3d0b0b,Data/raw/roboflow_dirt/train/IMG_20241003_090035_122_jpg.rf.49d77ca1417c6f499bc39033643866e2.jpg,Clean,clean,roboflow_dirt_det,test
87ba13773e9e,Data/raw/roboflow_dirt/train/IMG_20241003_091620_755_jpg.rf.4a7f31a1952c0f7341f5423aebae9970.jpg,Clean,clean,roboflow_dirt_det,test
925132fce76c,Data/raw/roboflow_dirt/train/IMG_20241003_090647_853_jpg.rf.4a6173adb039601559fd765a43ba6a80.jpg,Clean,clean,roboflow_dirt_det,test
6a0889dfb056,Data/raw/roboflow_dirt/train/IMG_20241003_093725_702_jpg.rf.4a3b6f3112e7ade22d30c00930da2a39.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
90dba4e1d697,Data/raw/roboflow_dirt/train/IMG_20241003_090839_319_jpg.rf.49d2d6255e0b934019d086411b4e9a5c.jpg,Clean,clean,roboflow_dirt_det,test
de1a995df303,Data/raw/roboflow_dirt/train/IMG_20241003_094710_321_jpg.rf.4be8b75abdae7febe2b0cae4beb12682.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
4429eb445fc7,Data/raw/roboflow_dirt/train/IMG_20241003_093834_481_jpg.rf.49e10c51806eb6e13d209db404c4a961.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
f8d37109b198,Data/raw/roboflow_dirt/train/IMG_20241003_091540_410_jpg.rf.4afbc0e468e9a2068d549612cdebb738.jpg,Clean,clean,roboflow_dirt_det,test
472dc74952ec,Data/raw/roboflow_dirt/train/IMG_20241003_093849_481_jpg.rf.4aced8c463fde492f710acdcb378cfbe.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
37699e013643,Data/raw/roboflow_dirt/train/IMG_20241003_093822_296_jpg.rf.4a4539ee06a82e9d9d137461099e7a67.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
44f849ddeab9,Data/raw/roboflow_dirt/train/IMG_20241003_093810_974_jpg.rf.4b36f4437177cf0c3ceeb5e66cbe8f58.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
40c3a97e561d,Data/raw/roboflow_dirt/train/IMG_20241003_093015_746_jpg.rf.4b33e56b1702c62d51bf295534a81ade.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ada9e0a4cec4,Data/raw/roboflow_dirt/train/IMG_20241003_092159_554_jpg.rf.4ad3c9418d06d19aa2367d4358df55b1.jpg,High-Dirty,dirty,roboflow_dirt_det,test
bece6e7e3e9e,Data/raw/roboflow_dirt/train/IMG_20241003_093414_568_jpg.rf.4a829ff57b44cc42eed081ab7b84618f.jpg,High-Dirty,dirty,roboflow_dirt_det,test
a639afccca10,Data/raw/roboflow_dirt/train/IMG_20241003_094303_790_jpg.rf.4a57435408de1fc4f3865a1f153518e2.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
441214430c41,Data/raw/roboflow_dirt/train/IMG_20241003_095100_153_jpg.rf.4bb894fd2c8e3c92a11dd184c099b2a3.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
a91ed01f5fe8,Data/raw/roboflow_dirt/train/IMG_20241003_093915_573_jpg.rf.4af586814282bfc1105e0419c5a051e8.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
86ab8774369b,Data/raw/roboflow_dirt/train/IMG_20241003_094710_321_jpg.rf.4b8d41e898fe4f3f5d4ad9c057c7666b.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
d2f64f987c77,Data/raw/roboflow_dirt/train/IMG_20241003_095056_417_jpg.rf.4ba7e78b665a07afba14bd40d801c6d1.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
d1693813e0ba,Data/raw/roboflow_dirt/train/IMG_20241003_090247_560_jpg.rf.4b184016751f4579db7f30340e207cc0.jpg,Clean,clean,roboflow_dirt_det,test
4bcd2aa7f17a,Data/raw/roboflow_dirt/train/IMG_20241003_093803_643_jpg.rf.4ae51b8f0bd50666d5d1cc28d1b81bfc.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
14f44ff1fdcf,Data/raw/roboflow_dirt/train/IMG_20241003_093835_901_jpg.rf.49f74d5f47842647207f2f2f5993b86a.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
b8ce78d2e16a,Data/raw/roboflow_dirt/train/IMG_20241003_093411_907_jpg.rf.4be4f7e277c7e23b9a1b44d2dc04c5a6.jpg,High-Dirty,dirty,roboflow_dirt_det,test
c11d954a8ad8,Data/raw/roboflow_dirt/train/IMG_20241003_095121_848_jpg.rf.4c8207adb38e017af0d1527af3a469c9.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
6f88c2f3506c,Data/raw/roboflow_dirt/train/IMG_20241003_094824_826_jpg.rf.4c3e9c5086af95643678ba10530fba14.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
84e8688f6c1e,Data/raw/roboflow_dirt/train/IMG_20241003_090319_024_jpg.rf.4cb940893a4b2527edfa77fb356e323c.jpg,Clean,clean,roboflow_dirt_det,test
e83b987db00b,Data/raw/roboflow_dirt/train/IMG_20241003_093752_605_jpg.rf.4c0a820363e3317bef1f69a16025ebcb.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
a8629836ab9e,Data/raw/roboflow_dirt/train/IMG_20241003_093726_620_jpg.rf.4d4249a674014c3daa7a1fb3c0888904.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
22ce948b0dc6,Data/raw/roboflow_dirt/train/IMG_20241003_093019_302_jpg.rf.4cefb3455d25fc7ec24d5330b28bd49b.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
52d15a4f2d5d,Data/raw/roboflow_dirt/train/IMG_20241003_095057_741_jpg.rf.4f30668f3ba8cd490e68d62df062577c.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
93da6fc81f5a,Data/raw/roboflow_dirt/train/IMG_20241003_095047_946_jpg.rf.4da7765f5ced4a0ad981e7c0c93c956f.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
29736c98c31e,Data/raw/roboflow_dirt/train/IMG_20241003_093423_576_jpg.rf.4de3af400012eb7dae7a9434da47a1c0.jpg,High-Dirty,dirty,roboflow_dirt_det,test
bb2c51bf1960,Data/raw/roboflow_dirt/train/IMG_20241003_094331_305_jpg.rf.4e22fc81190caf3707297a7b1a5fb2b9.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
7a0d1aec9786,Data/raw/roboflow_dirt/train/IMG_20241003_092624_179_jpg.rf.4d54e92f48be5a232d5fd02768b66b03.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
2a537a8ad199,Data/raw/roboflow_dirt/train/IMG_20241003_093937_414_jpg.rf.4ea2193733189fee101a9dbe68bc74d5.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
c5c7a23da2bd,Data/raw/roboflow_dirt/train/IMG_20241003_092550_786_jpg.rf.4d1934c740c769af3ed999d110bf5519.jpg,High-Dirty,dirty,roboflow_dirt_det,test
de22fbbae9b3,Data/raw/roboflow_dirt/train/IMG_20241003_095240_533_jpg.rf.4d2877f4dd1e6b7c3fb4a02880f80778.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
d6163e977c92,Data/raw/roboflow_dirt/train/IMG_20241003_093353_323_jpg.rf.4d57cf1ea58e23c2e4f83ba2423a7486.jpg,High-Dirty,dirty,roboflow_dirt_det,test
2165593b0da5,Data/raw/roboflow_dirt/train/IMG_20241003_090238_263_jpg.rf.4f3c9a7fbb9f799ed9e2b063610fe650.jpg,Clean,clean,roboflow_dirt_det,test
40f8b7e64d4e,Data/raw/roboflow_dirt/train/IMG_20241003_093241_708_jpg.rf.4ce60401c777f75f9f664aaea2ea96bd.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
540a5506a37b,Data/raw/roboflow_dirt/train/IMG_20241003_093808_639_jpg.rf.4d1c526f56566f9fe22b1059c18eab67.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
85c4695eca25,Data/raw/roboflow_dirt/train/IMG_20241003_094334_416_jpg.rf.4e0b14b5fb3169bb9b8a31aac388c7ea.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
7a36775ed468,Data/raw/roboflow_dirt/train/IMG_20241003_091058_842_jpg.rf.4e264739e3d51820bad60717e412989a.jpg,Clean,clean,roboflow_dirt_det,test
5916f4c17da7,Data/raw/roboflow_dirt/train/IMG_20241003_090300_273_jpg.rf.4ce4b5950083ec4aeb45314d4587a4ab.jpg,Clean,clean,roboflow_dirt_det,test
6ece219e0412,Data/raw/roboflow_dirt/train/IMG_20241003_094941_541_jpg.rf.4f64000f3d4706a99a8a25dc3179af47.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
2af1c9c0b691,Data/raw/roboflow_dirt/train/IMG_20241003_090343_136_jpg.rf.4e20d7028398d8109ce54090960466fe.jpg,Clean,clean,roboflow_dirt_det,test
d037fdd9f320,Data/raw/roboflow_dirt/train/IMG_20241003_094932_075_jpg.rf.4db5db3a5e596dd1e66031832ac3b279.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ce021177579e,Data/raw/roboflow_dirt/train/IMG_20241003_093818_870_jpg.rf.4f443c023d6732ef9a03117f28cd36c4.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
d371d44675b4,Data/raw/roboflow_dirt/train/IMG_20241003_095240_533_jpg.rf.4e2aa44186c894135bfc96d313299fcd.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
a0d207dd40c0,Data/raw/roboflow_dirt/train/IMG_20241003_094233_102_jpg.rf.4e42813bbfded7ac286be5ae85f5dc0f.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
51225be48db7,Data/raw/roboflow_dirt/train/IMG_20241003_092202_408_jpg.rf.4ce5238ffa867c655c444dd725799680.jpg,High-Dirty,dirty,roboflow_dirt_det,test
43abb1a1f23b,Data/raw/roboflow_dirt/train/IMG_20241003_093354_835_jpg.rf.4f77ab83be9923d15448852b9dd7d718.jpg,High-Dirty,dirty,roboflow_dirt_det,test
c19363cfd730,Data/raw/roboflow_dirt/train/IMG_20241003_093911_127_jpg.rf.4f88be750aaa5c5ec0b569c0e286c412.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
8d4013b5628c,Data/raw/roboflow_dirt/train/IMG_20241003_090459_309_jpg.rf.4df8dd4099882a86753c037a3e66f82b.jpg,Clean,clean,roboflow_dirt_det,test
77edb4d4f6c6,Data/raw/roboflow_dirt/train/IMG_20241003_094325_028_jpg.rf.4ff10e78942d4a495e72a322c11d6f5a.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
0cd9d3c7acfa,Data/raw/roboflow_dirt/train/IMG_20241003_091516_183_jpg.rf.5068fb3d3fc14186d94ed4a117330eee.jpg,Clean,clean,roboflow_dirt_det,test
f480e7d07e55,Data/raw/roboflow_dirt/train/IMG_20241003_095111_971_jpg.rf.50065f965e579490c465a0b150b06e12.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
82c16fcb2bcf,Data/raw/roboflow_dirt/train/IMG_20241003_095112_929_jpg.rf.4fa35174e724716c9a36a57b28072dbe.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
53efeb19b3d8,Data/raw/roboflow_dirt/train/IMG_20241003_094824_251_jpg.rf.50540efbece712c1252d2f1be1224c19.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
d0325940f250,Data/raw/roboflow_dirt/train/IMG_20241003_095126_266_jpg.rf.504846166604a1c6eb3932b109bf1bd5.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
c927d3b8f648,Data/raw/roboflow_dirt/train/IMG_20241003_090728_530_jpg.rf.4fd3bf1053f74559eb820398daf2fb80.jpg,Clean,clean,roboflow_dirt_det,test
92d2cfade265,Data/raw/roboflow_dirt/train/IMG_20241003_095114_243_jpg.rf.50a87f4841786cce0cefc2575eb21ce5.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
7ed0a021315a,Data/raw/roboflow_dirt/train/IMG_20241003_094506_826_jpg.rf.5075f0a5403df22c74d0da151543ce03.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
b26c4b4ef02c,Data/raw/roboflow_dirt/train/IMG_20241003_093417_952_jpg.rf.51effa9578cc6375b71ad88e0f73e7b4.jpg,High-Dirty,dirty,roboflow_dirt_det,test
bba319c327d7,Data/raw/roboflow_dirt/train/IMG_20241003_093607_396_jpg.rf.5205d49874ab5821446a886366a33e69.jpg,High-Dirty,dirty,roboflow_dirt_det,test
fe04952fc915,Data/raw/roboflow_dirt/train/IMG_20241003_093728_026_jpg.rf.51c3d2e2f31e8e5f309341ee779407ed.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
1f64019ecca6,Data/raw/roboflow_dirt/train/IMG_20241003_095047_946_jpg.rf.527fbcf45e1934e3142fd1f421b02419.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
692b16eac754,Data/raw/roboflow_dirt/train/IMG_20241003_094307_316_jpg.rf.51f31d4e8e77688af8a57a1a1548dbc0.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
10bef32691d3,Data/raw/roboflow_dirt/train/IMG_20241003_085820_672_jpg.rf.50b4bdafc90a686d4023ce9948667297.jpg,Clean,clean,roboflow_dirt_det,test
284ac3e1b6ca,Data/raw/roboflow_dirt/train/IMG_20241003_092414_668_jpg.rf.50e75f9dfedef5b0498eb4e82f23fe58.jpg,High-Dirty,dirty,roboflow_dirt_det,test
09ddab327bbd,Data/raw/roboflow_dirt/train/IMG_20241003_092621_971_jpg.rf.52223c08f72e158732c9699a2ac2e155.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
df18b438cb50,Data/raw/roboflow_dirt/train/IMG_20241003_095205_838_jpg.rf.50fcc7818096c002b322a4d7c942f679.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
183dbf26c6fa,Data/raw/roboflow_dirt/train/IMG_20241003_090556_090_jpg.rf.528ead7e2cf0231ad4d176bf8129f68a.jpg,Clean,clean,roboflow_dirt_det,test
ea218af12a7a,Data/raw/roboflow_dirt/train/IMG_20241003_095125_819_jpg.rf.5218810b9d5aaf5a1637e1c54e4232f9.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
9b7da3fb1f81,Data/raw/roboflow_dirt/train/IMG_20241003_093527_609_jpg.rf.5335f28347a489e3d9b89cb51913c216.jpg,High-Dirty,dirty,roboflow_dirt_det,test
1f3ca846eec6,Data/raw/roboflow_dirt/train/IMG_20241003_094946_085_jpg.rf.51b5e8decbb9f25fa0136d35950278e2.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ee47fa6a929c,Data/raw/roboflow_dirt/train/IMG_20241003_095110_443_jpg.rf.514748433a98433ad2a92b9cd6821d6d.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
3f4be6b357e6,Data/raw/roboflow_dirt/train/IMG_20241003_085933_110_jpg.rf.5302437312183c2183ad297165fdaa88.jpg,Clean,clean,roboflow_dirt_det,test
fa93de6d9f72,Data/raw/roboflow_dirt/train/IMG_20241003_093405_237_jpg.rf.528c7e281b888d2d5258efde89621e8e.jpg,High-Dirty,dirty,roboflow_dirt_det,test
9f65c81b0a18,Data/raw/roboflow_dirt/train/IMG_20241003_091628_848_jpg.rf.5216f164c774f790b9c78d9b96464d54.jpg,Clean,clean,roboflow_dirt_det,test
4baaff47a005,Data/raw/roboflow_dirt/train/IMG_20241003_093912_844_jpg.rf.521b60946d7d629bec9e11ece2622e0f.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
2c5352068558,Data/raw/roboflow_dirt/train/IMG_20241003_093427_008_jpg.rf.52a3ebfeaf3245658d37d89205d1eda8.jpg,High-Dirty,dirty,roboflow_dirt_det,test
63d4f874add9,Data/raw/roboflow_dirt/train/IMG_20241003_085941_838_jpg.rf.53396146fd30fb01820c16c04e7fe6d2.jpg,Clean,clean,roboflow_dirt_det,test
b7ee231ac70a,Data/raw/roboflow_dirt/train/IMG_20241003_093428_407_jpg.rf.539800fa60725a71b15326af0fe88540.jpg,High-Dirty,dirty,roboflow_dirt_det,test
f3527e92b373,Data/raw/roboflow_dirt/train/IMG_20241003_093847_990_jpg.rf.5309c3a869c1542bb8cc42ab0a362ba8.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
f35b1514c876,Data/raw/roboflow_dirt/train/IMG_20241003_090319_024_jpg.rf.538f26848145c4b8fb40c0e00f962575.jpg,Clean,clean,roboflow_dirt_det,test
29b99c20055a,Data/raw/roboflow_dirt/train/IMG_20241002_214915_423_jpg.rf.53d9a24870a37041d74cbbc2a5768822.jpg,Clean,clean,roboflow_dirt_det,test
20e85071447c,Data/raw/roboflow_dirt/train/IMG_20241003_092534_388_jpg.rf.543ca6d555f3bb45daa7e3f46a2e8e5d.jpg,High-Dirty,dirty,roboflow_dirt_det,test
cd3e47bfaf8f,Data/raw/roboflow_dirt/train/IMG_20241003_092430_520_jpg.rf.54a8f3f463df2466c21f1f8c7a0bb0d6.jpg,High-Dirty,dirty,roboflow_dirt_det,test
8f9d5b99e071,Data/raw/roboflow_dirt/train/IMG_20241003_094239_257_jpg.rf.569dd955b0fc015a68208fb820368007.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ccba58694926,Data/raw/roboflow_dirt/train/IMG_20241002_214915_423_jpg.rf.560eef4746086e82d1dc544865cbc3a3.jpg,Clean,clean,roboflow_dirt_det,test
4a5c2ec2b346,Data/raw/roboflow_dirt/train/IMG_20241003_092418_134_jpg.rf.55ea84429320fdf434c698ce2460f83b.jpg,High-Dirty,dirty,roboflow_dirt_det,test
26e3afaec334,Data/raw/roboflow_dirt/train/IMG_20241003_094329_731_jpg.rf.549c2e46526b04726931165850c0f970.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
53f9447b9bef,Data/raw/roboflow_dirt/train/IMG_20241003_093245_295_jpg.rf.54ead8f8e6b354bf65db554a2a89d029.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
d2fefba6a507,Data/raw/roboflow_dirt/train/IMG_20241003_090240_796_jpg.rf.54e8e7f8381584e56ab123862fbb8af7.jpg,Clean,clean,roboflow_dirt_det,test
8835049d1813,Data/raw/roboflow_dirt/train/IMG_20241003_093856_004_jpg.rf.552311a2e29c1994f77383c6b87def59.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
8772d63f1794,Data/raw/roboflow_dirt/train/IMG_20241003_093426_720_jpg.rf.56e926605ad2f772cd3e815fa85b1436.jpg,High-Dirty,dirty,roboflow_dirt_det,test
8dfe2b73af7e,Data/raw/roboflow_dirt/train/IMG_20241003_094321_807_jpg.rf.55c077547fbe16ec15dd4501647321e4.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
b897250e09e1,Data/raw/roboflow_dirt/train/IMG_20241003_093821_621_jpg.rf.569ccc46357fe0fb87d437eb2118bd5e.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
9da73bde70a9,Data/raw/roboflow_dirt/train/IMG_20241003_094249_068_jpg.rf.57d8aa4f7069b3384fe21140b9f88ab2.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
28b37542e0fc,Data/raw/roboflow_dirt/train/IMG_20241003_093527_609_jpg.rf.57ec659e00a785d088a67099cc986a0d.jpg,High-Dirty,dirty,roboflow_dirt_det,test
f6043f5d1b2a,Data/raw/roboflow_dirt/train/IMG_20241003_095053_637_jpg.rf.574c94535773fdcbab818f34a5c91c95.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
213fcc40c08a,Data/raw/roboflow_dirt/train/IMG_20241003_090240_796_jpg.rf.566c1db1598ae1ecdb040ee2bed0f606.jpg,Clean,clean,roboflow_dirt_det,test
fdb657305acc,Data/raw/roboflow_dirt/train/IMG_20241003_085911_455_jpg.rf.5803626a2e4d07cbb42c54a713490343.jpg,Clean,clean,roboflow_dirt_det,test
0b662aa74f6a,Data/raw/roboflow_dirt/train/IMG_20241003_094255_737_jpg.rf.57bcca663f289ba8872897a2bd461ae4.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
8e98bff991a4,Data/raw/roboflow_dirt/train/IMG_20241003_093856_981_jpg.rf.56d80851529640a6d0bd7a6ad9cd7fa3.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
f0a3c4d90507,Data/raw/roboflow_dirt/train/IMG_20241003_093430_864_jpg.rf.57a7f1343c82c8e3ad89902f40e6d705.jpg,High-Dirty,dirty,roboflow_dirt_det,test
dab43b78c84c,Data/raw/roboflow_dirt/train/IMG_20241003_085946_030_jpg.rf.567951294af5f58d49ad0c5c1b28a612.jpg,Clean,clean,roboflow_dirt_det,test
a40c722f4add,Data/raw/roboflow_dirt/train/IMG_20241003_093739_578_jpg.rf.56a302d058fa8dd6ac26861af7803063.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
0e8385c36f05,Data/raw/roboflow_dirt/train/IMG_20241003_093914_464_jpg.rf.57dd513d89b0a2ff5c3b80cadff0cbdf.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
7a79738e3813,Data/raw/roboflow_dirt/train/IMG_20241003_093410_022_jpg.rf.53cb3de3bd76a312a836ee29549f1aae.jpg,High-Dirty,dirty,roboflow_dirt_det,test
ed62f9e70c55,Data/raw/roboflow_dirt/train/IMG_20241003_093804_439_jpg.rf.55773a822646a0414c2d7c2b7a6b9602.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
db9303a4b252,Data/raw/roboflow_dirt/train/IMG_20241003_091059_584_jpg.rf.570fc98921a54d245844ca15ffb45148.jpg,Clean,clean,roboflow_dirt_det,test
428471c60dac,Data/raw/roboflow_dirt/train/IMG_20241003_094239_799_jpg.rf.58304eaa1aac5259d37c0b402c3f9a11.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
61a95a278106,Data/raw/roboflow_dirt/train/IMG_20241003_094515_803_jpg.rf.589269fdb6262421af544cf327a465b8.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
9342934bc72a,Data/raw/roboflow_dirt/train/IMG_20241003_093747_373_jpg.rf.589f0f14188ba8f32bfafe08708c4218.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
a99f1ee3a1e2,Data/raw/roboflow_dirt/train/IMG_20241003_092419_945_jpg.rf.584c572a6915433730a54435f49f77e2.jpg,High-Dirty,dirty,roboflow_dirt_det,test
0d30dc6c87a7,Data/raw/roboflow_dirt/train/IMG_20241003_092256_439_jpg.rf.58cc87d94de16984c17c70d91ca0d9ca.jpg,High-Dirty,dirty,roboflow_dirt_det,test
d245ea9c239c,Data/raw/roboflow_dirt/train/IMG_20241003_093818_198_jpg.rf.598f59ddd1100852fdc92d3eeb79cff6.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
c33ef3f5e058,Data/raw/roboflow_dirt/train/IMG_20241003_093401_886_jpg.rf.593d7725b274d4bd5cd6e2647625ccd8.jpg,High-Dirty,dirty,roboflow_dirt_det,test
29ebeda091b6,Data/raw/roboflow_dirt/train/IMG_20241003_093133_076_jpg.rf.59f0cbbcc64e0f708460af7d456ee347.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
7868a004c223,Data/raw/roboflow_dirt/train/IMG_20241003_094511_277_jpg.rf.58b6da70d2f87a9b5512356fca370e19.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
737e43bd9242,Data/raw/roboflow_dirt/train/IMG_20241003_093436_943_jpg.rf.59e052382a5f00f40a95d92e599b2312.jpg,High-Dirty,dirty,roboflow_dirt_det,test
8099674c3c8f,Data/raw/roboflow_dirt/train/IMG_20241003_093550_482_jpg.rf.59b47721196c52b272c640a564a2e4ca.jpg,High-Dirty,dirty,roboflow_dirt_det,test
cd5da85861fa,Data/raw/roboflow_dirt/train/IMG_20241003_094654_305_jpg.rf.58ed7723cb7013a98bf821766e699410.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
0805f48cf8ae,Data/raw/roboflow_dirt/train/IMG_20241003_092711_562_jpg.rf.5a3466a90987fafb8e0f3584213703d9.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e8c588571842,Data/raw/roboflow_dirt/train/IMG_20241003_091424_599_jpg.rf.58a2582ec9f72beda2fc5ac681982534.jpg,Clean,clean,roboflow_dirt_det,test
4833dbae783c,Data/raw/roboflow_dirt/train/IMG_20241003_093423_576_jpg.rf.59dca6ed9804054e4a6ad99d98208502.jpg,High-Dirty,dirty,roboflow_dirt_det,test
57f1def081b1,Data/raw/roboflow_dirt/train/IMG_20241003_090319_024_jpg.rf.59f8d7acc585f6379b6b52f68fd411c5.jpg,Clean,clean,roboflow_dirt_det,test
eb57fbdad7c8,Data/raw/roboflow_dirt/train/IMG_20241003_090728_530_jpg.rf.5b183cf82ef7714435b59017eb30cb9b.jpg,Clean,clean,roboflow_dirt_det,test
56b286bd11a4,Data/raw/roboflow_dirt/train/IMG_20241003_094903_065_jpg.rf.5a212f1c208a2b7bffe863fd6923a4d3.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
da71a353bc18,Data/raw/roboflow_dirt/train/IMG_20241003_095052_707_jpg.rf.5ace45e95b1d3090896908486e63da1a.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
1abb6cf5f27a,Data/raw/roboflow_dirt/train/IMG_20241003_095122_733_jpg.rf.5a90b65c08a99da39adf98bc9a3aa303.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e528596f1311,Data/raw/roboflow_dirt/train/IMG_20241003_092248_229_jpg.rf.5a1ceca5e8f54e39aee42e8760ec00e5.jpg,High-Dirty,dirty,roboflow_dirt_det,test
2da228383cef,Data/raw/roboflow_dirt/train/IMG_20241003_093855_096_jpg.rf.5a70316d8d2761bc91f1f9dd9acd874b.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
e391868aaf06,Data/raw/roboflow_dirt/train/IMG_20241003_095324_568_jpg.rf.5961ee3478781832c7acf0cd42eb268c.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
2addf1cea983,Data/raw/roboflow_dirt/train/IMG_20241003_094336_913_jpg.rf.5a27ad875ac82c602b3e2a17695f7b64.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
934956ddf8a2,Data/raw/roboflow_dirt/train/IMG_20241003_093406_564_jpg.rf.59d86da74455d8d80b121b6419a8547d.jpg,High-Dirty,dirty,roboflow_dirt_det,test
a2b2cc667683,Data/raw/roboflow_dirt/train/IMG_20241003_093142_276_jpg.rf.5a9dc4d320adb3136a9b322dd1b30066.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
311dab81fa2e,Data/raw/roboflow_dirt/train/IMG_20241003_095454_112_jpg.rf.5b24ae55691564b8f8bb481e7e42ea97.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
0baf9c5fd1dc,Data/raw/roboflow_dirt/train/IMG_20241003_094826_222_jpg.rf.5b4451789c8463fd15816de488e1a58a.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
ba575fca2bb1,Data/raw/roboflow_dirt/train/IMG_20241003_094705_887_jpg.rf.5d890b3528cb4d75434e6ef60ec6daaf.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
998395067a69,Data/raw/roboflow_dirt/train/IMG_20241003_093738_840_jpg.rf.5bb8a5e62aec6428229ee51a4b0773fe.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
36ed316c43b3,Data/raw/roboflow_dirt/train/IMG_20241003_093612_491_jpg.rf.5bc13d3b2a7b421e6bf3cafb0940aa42.jpg,High-Dirty,dirty,roboflow_dirt_det,test
6184ea6422c5,Data/raw/roboflow_dirt/train/IMG_20241003_093019_302_jpg.rf.5e622022bb0903e285d6eb3a115aa17b.jpg,Low-Dirty,dirty,roboflow_dirt_det,test
