image,mask,split
Data/raw/dust_seg/images/Imgclean_536_0.jpg,Data/raw/dust_seg/masks/Imgclean_536_0.png,train
Data/raw/dust_seg/images/Imgclean_541_0.jpg,Data/raw/dust_seg/masks/Imgclean_541_0.png,train
Data/raw/dust_seg/images/Imgclean_547_0.jpg,Data/raw/dust_seg/masks/Imgclean_547_0.png,train
Data/raw/dust_seg/images/Imgclean_54_0.jpg,Data/raw/dust_seg/masks/Imgclean_54_0.png,train
Data/raw/dust_seg/images/Imgclean_553_0.jpg,Data/raw/dust_seg/masks/Imgclean_553_0.png,test
Data/raw/dust_seg/images/Imgclean_554_0.jpg,Data/raw/dust_seg/masks/Imgclean_554_0.png,train
Data/raw/dust_seg/images/Imgclean_555_0.jpg,Data/raw/dust_seg/masks/Imgclean_555_0.png,train
Data/raw/dust_seg/images/Imgclean_56_0.jpg,Data/raw/dust_seg/masks/Imgclean_56_0.png,train
Data/raw/dust_seg/images/Imgclean_575_0.jpg,Data/raw/dust_seg/masks/Imgclean_575_0.png,train
Data/raw/dust_seg/images/Imgclean_579_0.jpg,Data/raw/dust_seg/masks/Imgclean_579_0.png,train
Data/raw/dust_seg/images/Imgclean_582_0.jpg,Data/raw/dust_seg/masks/Imgclean_582_0.png,val
Data/raw/dust_seg/images/Imgclean_584_0.jpg,Data/raw/dust_seg/masks/Imgclean_584_0.png,train
Data/raw/dust_seg/images/Imgclean_586_0.jpg,Data/raw/dust_seg/masks/Imgclean_586_0.png,train
Data/raw/dust_seg/images/Imgclean_587_0.jpg,Data/raw/dust_seg/masks/Imgclean_587_0.png,train
Data/raw/dust_seg/images/Imgclean_58_0.jpg,Data/raw/dust_seg/masks/Imgclean_58_0.png,train
Data/raw/dust_seg/images/Imgclean_590_0.jpg,Data/raw/dust_seg/masks/Imgclean_590_0.png,train
Data/raw/dust_seg/images/Imgclean_593_0.jpg,Data/raw/dust_seg/masks/Imgclean_593_0.png,train
Data/raw/dust_seg/images/Imgclean_595_0.jpg,Data/raw/dust_seg/masks/Imgclean_595_0.png,train
Data/raw/dust_seg/images/Imgclean_599_0.jpg,Data/raw/dust_seg/masks/Imgclean_599_0.png,train
Data/raw/dust_seg/images/Imgclean_5_0.jpg,Data/raw/dust_seg/masks/Imgclean_5_0.png,train
Data/raw/dust_seg/images/Imgclean_605_0.jpg,Data/raw/dust_seg/masks/Imgclean_605_0.png,test
Data/raw/dust_seg/images/Imgclean_608_0.jpg,Data/raw/dust_seg/masks/Imgclean_608_0.png,train
Data/raw/dust_seg/images/Imgclean_609_0.jpg,Data/raw/dust_seg/masks/Imgclean_609_0.png,train
Data/raw/dust_seg/images/Imgclean_60_0.jpg,Data/raw/dust_seg/masks/Imgclean_60_0.png,train
Data/raw/dust_seg/images/Imgclean_610_0.jpg,Data/raw/dust_seg/masks/Imgclean_610_0.png,train
Data/raw/dust_seg/images/Imgclean_611_0.jpg,Data/raw/dust_seg/masks/Imgclean_611_0.png,train
Data/raw/dust_seg/images/Imgclean_612_0.jpg,Data/raw/dust_seg/masks/Imgclean_612_0.png,train
Data/raw/dust_seg/images/Imgclean_613_0.jpg,Data/raw/dust_seg/masks/Imgclean_613_0.png,train
Data/raw/dust_seg/images/Imgclean_615_0.jpg,Data/raw/dust_seg/masks/Imgclean_615_0.png,train
Data/raw/dust_seg/images/Imgclean_616_0.jpg,Data/raw/dust_seg/masks/Imgclean_616_0.png,train
Data/raw/dust_seg/images/Imgclean_617_0.jpg,Data/raw/dust_seg/masks/Imgclean_617_0.png,train
Data/raw/dust_seg/images/Imgclean_623_0.jpg,Data/raw/dust_seg/masks/Imgclean_623_0.png,train
Data/raw/dust_seg/images/Imgclean_625_0.jpg,Data/raw/dust_seg/masks/Imgclean_625_0.png,test
Data/raw/dust_seg/images/Imgclean_631_0.jpg,Data/raw/dust_seg/masks/Imgclean_631_0.png,val
Data/raw/dust_seg/images/Imgclean_639_0.jpg,Data/raw/dust_seg/masks/Imgclean_639_0.png,train
Data/raw/dust_seg/images/Imgclean_643_0.jpg,Data/raw/dust_seg/masks/Imgclean_643_0.png,train
Data/raw/dust_seg/images/Imgclean_64_0.jpg,Data/raw/dust_seg/masks/Imgclean_64_0.png,train
Data/raw/dust_seg/images/Imgclean_657_0.jpg,Data/raw/dust_seg/masks/Imgclean_657_0.png,train
Data/raw/dust_seg/images/Imgclean_658_0.jpg,Data/raw/dust_seg/masks/Imgclean_658_0.png,train
Data/raw/dust_seg/images/Imgclean_65_0.jpg,Data/raw/dust_seg/masks/Imgclean_65_0.png,train
Data/raw/dust_seg/images/Imgclean_677_0.jpg,Data/raw/dust_seg/masks/Imgclean_677_0.png,train
Data/raw/dust_seg/images/Imgclean_678_0.jpg,Data/raw/dust_seg/masks/Imgclean_678_0.png,train
Data/raw/dust_seg/images/Imgclean_67_0.jpg,Data/raw/dust_seg/masks/Imgclean_67_0.png,test
Data/raw/dust_seg/images/Imgclean_682_0.jpg,Data/raw/dust_seg/masks/Imgclean_682_0.png,train
Data/raw/dust_seg/images/Imgclean_683_0.jpg,Data/raw/dust_seg/masks/Imgclean_683_0.png,train
Data/raw/dust_seg/images/Imgclean_685_0.jpg,Data/raw/dust_seg/masks/Imgclean_685_0.png,test
Data/raw/dust_seg/images/Imgclean_686_0.jpg,Data/raw/dust_seg/masks/Imgclean_686_0.png,val
Data/raw/dust_seg/images/Imgclean_687_0.jpg,Data/raw/dust_seg/masks/Imgclean_687_0.png,train
Data/raw/dust_seg/images/Imgclean_688_0.jpg,Data/raw/dust_seg/masks/Imgclean_688_0.png,train
Data/raw/dust_seg/images/Imgclean_68_0.jpg,Data/raw/dust_seg/masks/Imgclean_68_0.png,train
Data/raw/dust_seg/images/Imgclean_691_0.jpg,Data/raw/dust_seg/masks/Imgclean_691_0.png,train
Data/raw/dust_seg/images/Imgclean_692_0.jpg,Data/raw/dust_seg/masks/Imgclean_692_0.png,train
Data/raw/dust_seg/images/Imgclean_69_0.jpg,Data/raw/dust_seg/masks/Imgclean_69_0.png,train
Data/raw/dust_seg/images/Imgclean_6_0.jpg,Data/raw/dust_seg/masks/Imgclean_6_0.png,train
Data/raw/dust_seg/images/Imgclean_709_0.jpg,Data/raw/dust_seg/masks/Imgclean_709_0.png,train
Data/raw/dust_seg/images/Imgclean_70_0.jpg,Data/raw/dust_seg/masks/Imgclean_70_0.png,train
Data/raw/dust_seg/images/Imgclean_713_0.jpg,Data/raw/dust_seg/masks/Imgclean_713_0.png,train
Data/raw/dust_seg/images/Imgclean_71_0.jpg,Data/raw/dust_seg/masks/Imgclean_71_0.png,train
Data/raw/dust_seg/images/Imgclean_726_0.jpg,Data/raw/dust_seg/masks/Imgclean_726_0.png,train
Data/raw/dust_seg/images/Imgclean_732_0.jpg,Data/raw/dust_seg/masks/Imgclean_732_0.png,train
Data/raw/dust_seg/images/Imgclean_735_0.jpg,Data/raw/dust_seg/masks/Imgclean_735_0.png,train
Data/raw/dust_seg/images/Imgclean_736_0.jpg,Data/raw/dust_seg/masks/Imgclean_736_0.png,train
Data/raw/dust_seg/images/Imgclean_737_0.jpg,Data/raw/dust_seg/masks/Imgclean_737_0.png,train
Data/raw/dust_seg/images/Imgclean_738_0.jpg,Data/raw/dust_seg/masks/Imgclean_738_0.png,train
Data/raw/dust_seg/images/Imgclean_740_0.jpg,Data/raw/dust_seg/masks/Imgclean_740_0.png,train
Data/raw/dust_seg/images/Imgclean_744_0.jpg,Data/raw/dust_seg/masks/Imgclean_744_0.png,train
Data/raw/dust_seg/images/Imgclean_747_0.jpg,Data/raw/dust_seg/masks/Imgclean_747_0.png,train
Data/raw/dust_seg/images/Imgclean_748_0.jpg,Data/raw/dust_seg/masks/Imgclean_748_0.png,val
Data/raw/dust_seg/images/Imgclean_749_0.jpg,Data/raw/dust_seg/masks/Imgclean_749_0.png,val
Data/raw/dust_seg/images/Imgclean_74_0.jpg,Data/raw/dust_seg/masks/Imgclean_74_0.png,train
Data/raw/dust_seg/images/Imgclean_750_0.jpg,Data/raw/dust_seg/masks/Imgclean_750_0.png,train
Data/raw/dust_seg/images/Imgclean_754_0.jpg,Data/raw/dust_seg/masks/Imgclean_754_0.png,test
Data/raw/dust_seg/images/Imgclean_758_0.jpg,Data/raw/dust_seg/masks/Imgclean_758_0.png,train
Data/raw/dust_seg/images/Imgclean_760_0.jpg,Data/raw/dust_seg/masks/Imgclean_760_0.png,train
Data/raw/dust_seg/images/Imgclean_761_0.jpg,Data/raw/dust_seg/masks/Imgclean_761_0.png,train
Data/raw/dust_seg/images/Imgclean_768_0.jpg,Data/raw/dust_seg/masks/Imgclean_768_0.png,val
Data/raw/dust_seg/images/Imgclean_76_0.jpg,Data/raw/dust_seg/masks/Imgclean_76_0.png,train
Data/raw/dust_seg/images/Imgclean_770_0.jpg,Data/raw/dust_seg/masks/Imgclean_770_0.png,test
Data/raw/dust_seg/images/Imgclean_771_0.jpg,Data/raw/dust_seg/masks/Imgclean_771_0.png,train
Data/raw/dust_seg/images/Imgclean_775_0.jpg,Data/raw/dust_seg/masks/Imgclean_775_0.png,test
Data/raw/dust_seg/images/Imgclean_776_0.jpg,Data/raw/dust_seg/masks/Imgclean_776_0.png,train
Data/raw/dust_seg/images/Imgclean_777_0.jpg,Data/raw/dust_seg/masks/Imgclean_777_0.png,train
Data/raw/dust_seg/images/Imgclean_778_0.jpg,Data/raw/dust_seg/masks/Imgclean_778_0.png,train
Data/raw/dust_seg/images/Imgclean_781_0.jpg,Data/raw/dust_seg/masks/Imgclean_781_0.png,train
Data/raw/dust_seg/images/Imgclean_782_0.jpg,Data/raw/dust_seg/masks/Imgclean_782_0.png,train
Data/raw/dust_seg/images/Imgclean_784_0.jpg,Data/raw/dust_seg/masks/Imgclean_784_0.png,test
Data/raw/dust_seg/images/Imgclean_789_0.jpg,Data/raw/dust_seg/masks/Imgclean_789_0.png,train
Data/raw/dust_seg/images/Imgclean_790_0.jpg,Data/raw/dust_seg/masks/Imgclean_790_0.png,train
Data/raw/dust_seg/images/Imgclean_792_0.jpg,Data/raw/dust_seg/masks/Imgclean_792_0.png,train
Data/raw/dust_seg/images/Imgclean_794_0.jpg,Data/raw/dust_seg/masks/Imgclean_794_0.png,train
Data/raw/dust_seg/images/Imgclean_795_0.jpg,Data/raw/dust_seg/masks/Imgclean_795_0.png,val
Data/raw/dust_seg/images/Imgclean_801_0.jpg,Data/raw/dust_seg/masks/Imgclean_801_0.png,train
Data/raw/dust_seg/images/Imgclean_804_0.jpg,Data/raw/dust_seg/masks/Imgclean_804_0.png,train
Data/raw/dust_seg/images/Imgclean_806_0.jpg,Data/raw/dust_seg/masks/Imgclean_806_0.png,train
Data/raw/dust_seg/images/Imgclean_807_0.jpg,Data/raw/dust_seg/masks/Imgclean_807_0.png,train
Data/raw/dust_seg/images/Imgclean_810_0.jpg,Data/raw/dust_seg/masks/Imgclean_810_0.png,train
Data/raw/dust_seg/images/Imgclean_817_0.jpg,Data/raw/dust_seg/masks/Imgclean_817_0.png,train
Data/raw/dust_seg/images/Imgclean_818_0.jpg,Data/raw/dust_seg/masks/Imgclean_818_0.png,train
Data/raw/dust_seg/images/Imgclean_820_0.jpg,Data/raw/dust_seg/masks/Imgclean_820_0.png,train
Data/raw/dust_seg/images/Imgclean_822_0.jpg,Data/raw/dust_seg/masks/Imgclean_822_0.png,train
Data/raw/dust_seg/images/Imgclean_827_0.jpg,Data/raw/dust_seg/masks/Imgclean_827_0.png,val
Data/raw/dust_seg/images/Imgclean_829_0.jpg,Data/raw/dust_seg/masks/Imgclean_829_0.png,train
Data/raw/dust_seg/images/Imgclean_830_0.jpg,Data/raw/dust_seg/masks/Imgclean_830_0.png,train
Data/raw/dust_seg/images/Imgclean_832_0.jpg,Data/raw/dust_seg/masks/Imgclean_832_0.png,train
Data/raw/dust_seg/images/Imgclean_834_0.jpg,Data/raw/dust_seg/masks/Imgclean_834_0.png,train
Data/raw/dust_seg/images/Imgclean_836_0.jpg,Data/raw/dust_seg/masks/Imgclean_836_0.png,test
Data/raw/dust_seg/images/Imgclean_837_0.jpg,Data/raw/dust_seg/masks/Imgclean_837_0.png,train
Data/raw/dust_seg/images/Imgclean_839_0.jpg,Data/raw/dust_seg/masks/Imgclean_839_0.png,val
Data/raw/dust_seg/images/Imgclean_841_0.jpg,Data/raw/dust_seg/masks/Imgclean_841_0.png,test
Data/raw/dust_seg/images/Imgclean_842_0.jpg,Data/raw/dust_seg/masks/Imgclean_842_0.png,train
Data/raw/dust_seg/images/Imgclean_843_0.jpg,Data/raw/dust_seg/masks/Imgclean_843_0.png,train
Data/raw/dust_seg/images/Imgclean_845_0.jpg,Data/raw/dust_seg/masks/Imgclean_845_0.png,train
Data/raw/dust_seg/images/Imgclean_846_0.jpg,Data/raw/dust_seg/masks/Imgclean_846_0.png,train
Data/raw/dust_seg/images/Imgclean_848_0.jpg,Data/raw/dust_seg/masks/Imgclean_848_0.png,train
Data/raw/dust_seg/images/Imgclean_849_0.jpg,Data/raw/dust_seg/masks/Imgclean_849_0.png,train
Data/raw/dust_seg/images/Imgclean_850_0.jpg,Data/raw/dust_seg/masks/Imgclean_850_0.png,train
Data/raw/dust_seg/images/Imgclean_851_0.jpg,Data/raw/dust_seg/masks/Imgclean_851_0.png,train
Data/raw/dust_seg/images/Imgclean_852_0.jpg,Data/raw/dust_seg/masks/Imgclean_852_0.png,train
Data/raw/dust_seg/images/Imgclean_855_0.jpg,Data/raw/dust_seg/masks/Imgclean_855_0.png,test
Data/raw/dust_seg/images/Imgclean_856_0.jpg,Data/raw/dust_seg/masks/Imgclean_856_0.png,train
Data/raw/dust_seg/images/Imgclean_857_0.jpg,Data/raw/dust_seg/masks/Imgclean_857_0.png,val
Data/raw/dust_seg/images/Imgclean_859_0.jpg,Data/raw/dust_seg/masks/Imgclean_859_0.png,train
Data/raw/dust_seg/images/Imgclean_862_0.jpg,Data/raw/dust_seg/masks/Imgclean_862_0.png,train
Data/raw/dust_seg/images/Imgclean_863_0.jpg,Data/raw/dust_seg/masks/Imgclean_863_0.png,val
Data/raw/dust_seg/images/Imgclean_865_0.jpg,Data/raw/dust_seg/masks/Imgclean_865_0.png,val
Data/raw/dust_seg/images/Imgclean_866_0.jpg,Data/raw/dust_seg/masks/Imgclean_866_0.png,train
Data/raw/dust_seg/images/Imgclean_868_0.jpg,Data/raw/dust_seg/masks/Imgclean_868_0.png,test
Data/raw/dust_seg/images/Imgclean_869_0.jpg,Data/raw/dust_seg/masks/Imgclean_869_0.png,train
Data/raw/dust_seg/images/Imgclean_870_0.jpg,Data/raw/dust_seg/masks/Imgclean_870_0.png,train
Data/raw/dust_seg/images/Imgclean_871_0.jpg,Data/raw/dust_seg/masks/Imgclean_871_0.png,train
Data/raw/dust_seg/images/Imgclean_872_0.jpg,Data/raw/dust_seg/masks/Imgclean_872_0.png,train
Data/raw/dust_seg/images/Imgclean_873_0.jpg,Data/raw/dust_seg/masks/Imgclean_873_0.png,train
Data/raw/dust_seg/images/Imgclean_874_0.jpg,Data/raw/dust_seg/masks/Imgclean_874_0.png,train
Data/raw/dust_seg/images/Imgclean_875_0.jpg,Data/raw/dust_seg/masks/Imgclean_875_0.png,train
Data/raw/dust_seg/images/Imgclean_878_0.jpg,Data/raw/dust_seg/masks/Imgclean_878_0.png,train
Data/raw/dust_seg/images/Imgclean_879_0.jpg,Data/raw/dust_seg/masks/Imgclean_879_0.png,train
Data/raw/dust_seg/images/Imgclean_880_0.jpg,Data/raw/dust_seg/masks/Imgclean_880_0.png,val
Data/raw/dust_seg/images/Imgclean_881_0.jpg,Data/raw/dust_seg/masks/Imgclean_881_0.png,train
Data/raw/dust_seg/images/Imgclean_882_0.jpg,Data/raw/dust_seg/masks/Imgclean_882_0.png,val
Data/raw/dust_seg/images/Imgclean_883_0.jpg,Data/raw/dust_seg/masks/Imgclean_883_0.png,train
Data/raw/dust_seg/images/Imgclean_884_0.jpg,Data/raw/dust_seg/masks/Imgclean_884_0.png,train
Data/raw/dust_seg/images/Imgclean_885_0.jpg,Data/raw/dust_seg/masks/Imgclean_885_0.png,train
Data/raw/dust_seg/images/Imgclean_886_0.jpg,Data/raw/dust_seg/masks/Imgclean_886_0.png,train
Data/raw/dust_seg/images/Imgclean_889_0.jpg,Data/raw/dust_seg/masks/Imgclean_889_0.png,train
Data/raw/dust_seg/images/Imgclean_88_0.jpg,Data/raw/dust_seg/masks/Imgclean_88_0.png,test
Data/raw/dust_seg/images/Imgclean_892_0.jpg,Data/raw/dust_seg/masks/Imgclean_892_0.png,train
Data/raw/dust_seg/images/Imgclean_893_0.jpg,Data/raw/dust_seg/masks/Imgclean_893_0.png,train
Data/raw/dust_seg/images/Imgclean_895_0.jpg,Data/raw/dust_seg/masks/Imgclean_895_0.png,val
Data/raw/dust_seg/images/Imgclean_896_0.jpg,Data/raw/dust_seg/masks/Imgclean_896_0.png,train
Data/raw/dust_seg/images/Imgclean_898_0.jpg,Data/raw/dust_seg/masks/Imgclean_898_0.png,train
Data/raw/dust_seg/images/Imgclean_899_0.jpg,Data/raw/dust_seg/masks/Imgclean_899_0.png,train
Data/raw/dust_seg/images/Imgclean_900_0.jpg,Data/raw/dust_seg/masks/Imgclean_900_0.png,train
Data/raw/dust_seg/images/Imgclean_901_0.jpg,Data/raw/dust_seg/masks/Imgclean_901_0.png,train
Data/raw/dust_seg/images/Imgclean_90_0.jpg,Data/raw/dust_seg/masks/Imgclean_90_0.png,val
Data/raw/dust_seg/images/Imgclean_910_0.jpg,Data/raw/dust_seg/masks/Imgclean_910_0.png,train
Data/raw/dust_seg/images/Imgclean_913_0.jpg,Data/raw/dust_seg/masks/Imgclean_913_0.png,train
Data/raw/dust_seg/images/Imgclean_914_0.jpg,Data/raw/dust_seg/masks/Imgclean_914_0.png,train
Data/raw/dust_seg/images/Imgclean_915_0.jpg,Data/raw/dust_seg/masks/Imgclean_915_0.png,train
Data/raw/dust_seg/images/Imgclean_918_0.jpg,Data/raw/dust_seg/masks/Imgclean_918_0.png,test
Data/raw/dust_seg/images/Imgclean_922_0.jpg,Data/raw/dust_seg/masks/Imgclean_922_0.png,train
Data/raw/dust_seg/images/Imgclean_924_0.jpg,Data/raw/dust_seg/masks/Imgclean_924_0.png,train
Data/raw/dust_seg/images/Imgclean_925_0.jpg,Data/raw/dust_seg/masks/Imgclean_925_0.png,train
Data/raw/dust_seg/images/Imgclean_926_0.jpg,Data/raw/dust_seg/masks/Imgclean_926_0.png,train
Data/raw/dust_seg/images/Imgclean_929_0.jpg,Data/raw/dust_seg/masks/Imgclean_929_0.png,train
Data/raw/dust_seg/images/Imgclean_92_0.jpg,Data/raw/dust_seg/masks/Imgclean_92_0.png,train
Data/raw/dust_seg/images/Imgclean_930_0.jpg,Data/raw/dust_seg/masks/Imgclean_930_0.png,test
Data/raw/dust_seg/images/Imgclean_932_0.jpg,Data/raw/dust_seg/masks/Imgclean_932_0.png,train
Data/raw/dust_seg/images/Imgclean_933_0.jpg,Data/raw/dust_seg/masks/Imgclean_933_0.png,val
Data/raw/dust_seg/images/Imgclean_935_0.jpg,Data/raw/dust_seg/masks/Imgclean_935_0.png,test
Data/raw/dust_seg/images/Imgclean_936_0.jpg,Data/raw/dust_seg/masks/Imgclean_936_0.png,train
Data/raw/dust_seg/images/Imgclean_938_0.jpg,Data/raw/dust_seg/masks/Imgclean_938_0.png,train
Data/raw/dust_seg/images/Imgclean_93_0.jpg,Data/raw/dust_seg/masks/Imgclean_93_0.png,train
Data/raw/dust_seg/images/Imgclean_940_0.jpg,Data/raw/dust_seg/masks/Imgclean_940_0.png,train
Data/raw/dust_seg/images/Imgclean_941_0.jpg,Data/raw/dust_seg/masks/Imgclean_941_0.png,train
Data/raw/dust_seg/images/Imgclean_942_0.jpg,Data/raw/dust_seg/masks/Imgclean_942_0.png,test
Data/raw/dust_seg/images/Imgclean_943_0.jpg,Data/raw/dust_seg/masks/Imgclean_943_0.png,test
Data/raw/dust_seg/images/Imgclean_945_0.jpg,Data/raw/dust_seg/masks/Imgclean_945_0.png,train
Data/raw/dust_seg/images/Imgclean_960_0.jpg,Data/raw/dust_seg/masks/Imgclean_960_0.png,train
Data/raw/dust_seg/images/Imgclean_964_0.jpg,Data/raw/dust_seg/masks/Imgclean_964_0.png,train
Data/raw/dust_seg/images/Imgclean_966_0.jpg,Data/raw/dust_seg/masks/Imgclean_966_0.png,train
Data/raw/dust_seg/images/Imgclean_967_0.jpg,Data/raw/dust_seg/masks/Imgclean_967_0.png,train
Data/raw/dust_seg/images/Imgclean_972_0.jpg,Data/raw/dust_seg/masks/Imgclean_972_0.png,train
Data/raw/dust_seg/images/Imgclean_973_0.jpg,Data/raw/dust_seg/masks/Imgclean_973_0.png,train
Data/raw/dust_seg/images/Imgclean_974_0.jpg,Data/raw/dust_seg/masks/Imgclean_974_0.png,train
Data/raw/dust_seg/images/Imgclean_975_0.jpg,Data/raw/dust_seg/masks/Imgclean_975_0.png,train
Data/raw/dust_seg/images/Imgclean_976_0.jpg,Data/raw/dust_seg/masks/Imgclean_976_0.png,train
Data/raw/dust_seg/images/Imgclean_977_0.jpg,Data/raw/dust_seg/masks/Imgclean_977_0.png,train
Data/raw/dust_seg/images/Imgclean_978_0.jpg,Data/raw/dust_seg/masks/Imgclean_978_0.png,val
Data/raw/dust_seg/images/Imgclean_979_0.jpg,Data/raw/dust_seg/masks/Imgclean_979_0.png,train
Data/raw/dust_seg/images/Imgclean_981_0.jpg,Data/raw/dust_seg/masks/Imgclean_981_0.png,train
Data/raw/dust_seg/images/Imgclean_983_0.jpg,Data/raw/dust_seg/masks/Imgclean_983_0.png,train
Data/raw/dust_seg/images/Imgclean_988_0.jpg,Data/raw/dust_seg/masks/Imgclean_988_0.png,train
Data/raw/dust_seg/images/Imgclean_98_0.jpg,Data/raw/dust_seg/masks/Imgclean_98_0.png,train
Data/raw/dust_seg/images/Imgclean_993_0.jpg,Data/raw/dust_seg/masks/Imgclean_993_0.png,train
Data/raw/dust_seg/images/Imgclean_994_0.jpg,Data/raw/dust_seg/masks/Imgclean_994_0.png,train
Data/raw/dust_seg/images/Imgclean_997_0.jpg,Data/raw/dust_seg/masks/Imgclean_997_0.png,test
Data/raw/dust_seg/images/Imgclean_998_0.jpg,Data/raw/dust_seg/masks/Imgclean_998_0.png,train
Data/raw/dust_seg/images/Imgclean_9_0.jpg,Data/raw/dust_seg/masks/Imgclean_9_0.png,train
Data/raw/dust_seg/images/Imgdirty_0_1.jpg,Data/raw/dust_seg/masks/Imgdirty_0_1.png,train
Data/raw/dust_seg/images/Imgdirty_1000_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1000_1.png,train
Data/raw/dust_seg/images/Imgdirty_1001_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1001_1.png,val
Data/raw/dust_seg/images/Imgdirty_1004_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1004_1.png,test
Data/raw/dust_seg/images/Imgdirty_1005_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1005_1.png,train
Data/raw/dust_seg/images/Imgdirty_1006_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1006_1.png,train
Data/raw/dust_seg/images/Imgdirty_1007_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1007_1.png,test
Data/raw/dust_seg/images/Imgdirty_1008_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1008_1.png,train
Data/raw/dust_seg/images/Imgdirty_1009_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1009_1.png,train
Data/raw/dust_seg/images/Imgdirty_1010_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1010_1.png,train
Data/raw/dust_seg/images/Imgdirty_1011_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1011_1.png,train
Data/raw/dust_seg/images/Imgdirty_1012_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1012_1.png,train
Data/raw/dust_seg/images/Imgdirty_1013_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1013_1.png,train
Data/raw/dust_seg/images/Imgdirty_1014_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1014_1.png,train
Data/raw/dust_seg/images/Imgdirty_1015_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1015_1.png,train
Data/raw/dust_seg/images/Imgdirty_1016_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1016_1.png,train
Data/raw/dust_seg/images/Imgdirty_1017_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1017_1.png,train
Data/raw/dust_seg/images/Imgdirty_1018_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1018_1.png,train
Data/raw/dust_seg/images/Imgdirty_1019_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1019_1.png,train
Data/raw/dust_seg/images/Imgdirty_101_1.jpg,Data/raw/dust_seg/masks/Imgdirty_101_1.png,val
Data/raw/dust_seg/images/Imgdirty_1020_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1020_1.png,train
Data/raw/dust_seg/images/Imgdirty_1021_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1021_1.png,val
Data/raw/dust_seg/images/Imgdirty_1022_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1022_1.png,train
Data/raw/dust_seg/images/Imgdirty_1023_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1023_1.png,test
Data/raw/dust_seg/images/Imgdirty_1024_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1024_1.png,train
Data/raw/dust_seg/images/Imgdirty_1025_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1025_1.png,train
Data/raw/dust_seg/images/Imgdirty_1026_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1026_1.png,train
Data/raw/dust_seg/images/Imgdirty_1027_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1027_1.png,train
Data/raw/dust_seg/images/Imgdirty_1028_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1028_1.png,train
Data/raw/dust_seg/images/Imgdirty_1029_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1029_1.png,train
Data/raw/dust_seg/images/Imgdirty_102_1.jpg,Data/raw/dust_seg/masks/Imgdirty_102_1.png,train
Data/raw/dust_seg/images/Imgdirty_1030_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1030_1.png,train
Data/raw/dust_seg/images/Imgdirty_1031_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1031_1.png,train
Data/raw/dust_seg/images/Imgdirty_1032_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1032_1.png,test
Data/raw/dust_seg/images/Imgdirty_1033_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1033_1.png,train
Data/raw/dust_seg/images/Imgdirty_1034_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1034_1.png,test
Data/raw/dust_seg/images/Imgdirty_1035_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1035_1.png,train
Data/raw/dust_seg/images/Imgdirty_1036_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1036_1.png,train
Data/raw/dust_seg/images/Imgdirty_1037_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1037_1.png,val
Data/raw/dust_seg/images/Imgdirty_1038_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1038_1.png,train
Data/raw/dust_seg/images/Imgdirty_1040_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1040_1.png,test
Data/raw/dust_seg/images/Imgdirty_1041_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1041_1.png,train
Data/raw/dust_seg/images/Imgdirty_1043_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1043_1.png,train
Data/raw/dust_seg/images/Imgdirty_1044_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1044_1.png,train
